,Product_code,Product_name,Rating,number_of_reveiws,Price,Images,Link,Reveiw Link,Avg_rev_rating,rev_rat_dist,rev_tone_dist
0,B08CKY5XX3,"ASUS VivoBook 15 (2020), 39.6 cm HD, Dual Core Intel Celeron N4020, Thin and Light Laptop (4GB RAM/256GB SSD/Integrated Graphics/Windows 10 Home/Transparent Silver/1.8 Kg), X515MA-BR002T  ",4.1,659,"₹27,639",https://m.media-amazon.com/images/I/71S8U9VzLTL._AC_UY218_.jpg,https://www.amazon.in/ASUS-VivoBook-Integrated-Transparent-X515MA-BR002T/dp/B08CKY5XX3/ref=sr_1_3?keywords=laptop&qid=1636205406&sr=8-3,https://www.amazon.in/ASUS-VivoBook-Integrated-Transparent-X515MA-BR002T/product-reviews/B08CKY5XX3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.92,101 48 17 4 31,23 150 28
1,B095YC11CF,"HP 15 10th Gen Intel Core i3 Thin and Light 15.6 inches FHD Laptop (8GB/1TB HDD/M.2 Slot/Windows 10/MS Office/Jet Black, 1.74 kg) 15s-du1066TU  ",3.8,1511,"₹40,990",https://m.media-amazon.com/images/I/81Ne5qKmE8L._AC_UY218_.jpg,https://www.amazon.in/HP-inches-Laptop-Windows-15s-du1066TU/dp/B095YC11CF/ref=sr_1_4?keywords=laptop&qid=1636205406&sr=8-4,https://www.amazon.in/HP-inches-Laptop-Windows-15s-du1066TU/product-reviews/B095YC11CF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.0,119 73 50 42 134,54 215 149
2,B08X4N3DW2,"Dell Inspiron 3502 15.6"" (39.62 cms) HD Display Laptop (Pentium Silver N5030 / 4GB / 256GB SSD / Integrated Graphics / Win 10 + MSO / Accent Black) D560427WIN9BE  ",4.2,276,"₹44,125",https://m.media-amazon.com/images/I/51jPUwqQTFL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-Integrated-Graphics-D560427WIN9BE/dp/B08X4N3DW2/ref=sr_1_5?keywords=laptop&qid=1636205406&sr=8-5,https://www.amazon.in/Dell-Inspiron-Integrated-Graphics-D560427WIN9BE/product-reviews/B08X4N3DW2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.95,37 14 2 12,12 46 7
3,B09G9ZPV38,"Lenovo IdeaPad Slim 1 Intel Celeron N4020 11.6"" (29.46cm) HD Thin & Light Laptop (4GB/256 GB SSD/Windows 10/MS Office/Platinum Grey/1.2Kg), 81VT0071IN  ",3.8,92,"₹25,990",https://m.media-amazon.com/images/I/61km1VkaCsL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Celeron-Platinum-81VT0071IN/dp/B09G9ZPV38/ref=sr_1_6?keywords=laptop&qid=1636205406&sr=8-6,https://www.amazon.in/Lenovo-IdeaPad-Celeron-Platinum-81VT0071IN/product-reviews/B09G9ZPV38/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.24,12 4 2 1 10,6 14 9
4,B0928NL6F3,"HP 14 11th Gen Intel Core i5 Processor 14 inches HD Laptop, 8GB/512GB SSD/Windows 10/MS Office (Natural Silver/1.46Kg), 14s-dq2535TU  ",4.1,417,"₹57,990",https://m.media-amazon.com/images/I/71bJqS8ZLTL._AC_UY218_.jpg,https://www.amazon.in/HP-Processor-Windows-Natural-14s-dq2535TU/dp/B0928NL6F3/ref=sr_1_7?keywords=laptop&qid=1636205406&sr=8-7,https://www.amazon.in/HP-Processor-Windows-Natural-14s-dq2535TU/product-reviews/B0928NL6F3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.48,40 23 8 8 23,16 63 23
5,B08C5W6PL2,"HP Chromebook 14-inch (35.56 cms) Thin & Light Touchscreen Laptop (Celeron N4020/4GB/64GB eMMC + 256GB Expandable Storage/Chrome OS/1.46 kgs Light/ Mineral Silver), 14a-na0003TU  ",3.8,862,"₹26,750",https://m.media-amazon.com/images/I/613WULNEr1L._AC_UY218_.jpg,https://www.amazon.in/HP-Chromebook-14a-na0003TU-Touchscreen-Expandable/dp/B08C5W6PL2/ref=sr_1_8?keywords=laptop&qid=1636205406&sr=8-8,https://www.amazon.in/HP-Chromebook-14a-na0003TU-Touchscreen-Expandable/product-reviews/B08C5W6PL2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.23,108 45 21 12 93,31 182 66
6,B095BYNN8Z,"Acer Extensa 15 Thin & Light Intel Processor Pentium Silver N5030 15.6 inches Business Laptop (4GB RAM/1TB HDD/Windows 10 Home/Integrated Graphic Card/Black/1.9 Kg, EX215-31)  ",3.6,295,"₹29,800",https://m.media-amazon.com/images/I/816U-xDHnKS._AC_UY218_.jpg,https://www.amazon.in/Acer-Processor-Business-Integrated-EX215-31/dp/B095BYNN8Z/ref=sr_1_9?keywords=laptop&qid=1636205406&sr=8-9,https://www.amazon.in/Acer-Processor-Business-Integrated-EX215-31/product-reviews/B095BYNN8Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.22,23 28 10 8 23,16 54 22
7,B08S3MGDS3,"HP 15 11th Gen Intel Core i3 Processor 15.6"" (39.62cms) FHD Laptop with Alexa Built-in(i3-1115G4/8GB/1TB HDD/M.2 Slot/Win 10/MS Office/Natural Silver/1.76 Kg), 15s-du3038TU  ",3.5,445,"₹42,990",https://m.media-amazon.com/images/I/81pG0gZywML._AC_UY218_.jpg,https://www.amazon.in/HP-Processor-39-62cms-i3-1115G4-15s-du3038TU/dp/B08S3MGDS3/ref=sr_1_10?keywords=laptop&qid=1636205406&sr=8-10,https://www.amazon.in/HP-Processor-39-62cms-i3-1115G4-15s-du3038TU/product-reviews/B08S3MGDS3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,2.36,17 14 18 13 55,23 42 52
8,B083RD58F6,"HP 15 db1069AU 15.6"" (39.62cms) ) Laptop (3rd Gen Ryzen 3 3200U/4GB/1TB HDD/Windows 10/MS Office/Radeon Vega 3 Graphics), Jet Black  ",3.7,1255,"₹31,999",https://m.media-amazon.com/images/I/71JZWpHPV+L._AC_UY218_.jpg,https://www.amazon.in/HP-db1069AU-15-6-inch-Windows-Graphics/dp/B083RD58F6/ref=sr_1_13?keywords=laptop&qid=1636205406&sr=8-13,https://www.amazon.in/HP-db1069AU-15-6-inch-Windows-Graphics/product-reviews/B083RD58F6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,2.9,90 73 43 38 126,34 184 152
9,B09G9YCHZ8,"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6"" (39.62cm) HD Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/2 Year Warranty/Platinum Grey/1.85Kg), 81WE01P5IN  ",4.0,466,"₹40,500",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WE01P5IN/dp/B09G9YCHZ8/ref=sr_1_14?keywords=laptop&qid=1636205406&sr=8-14,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WE01P5IN/product-reviews/B09G9YCHZ8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.21,37 37 14 11 36,18 84 33
10,B09CCR7JVV,"ASUS VivoBook 14 (2021) 14.0-inch (35.56 cms) FHD, Intel Pentium Silver N5030, Thin and Light Laptop (4GB/256GB SSD/Office 2019/Windows 10/Integrated Graphics/Silver/1.6 Kg), X415MA-EK111TS  ",3.9,17,"₹29,990",https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,https://www.amazon.in/ASUS-14-0-inch-Pentium-Silver-N5030-Integrated-X415MA-EK111TS/dp/B09CCR7JVV/ref=sr_1_15?keywords=laptop&qid=1636205406&sr=8-15,https://www.amazon.in/ASUS-14-0-inch-Pentium-Silver-N5030-Integrated-X415MA-EK111TS/product-reviews/B09CCR7JVV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,,,
11,B09F3QP9JS,"Dell 15 (2021) Laptop i3-1115G4, 8GB, 256GB SSD, Win 10 + MS Office, Integrated Graphics, 15.6"" (39.61 cms) FHD Display, Carbon Color (Inspiron 3511, D560581WIN9BE)  ",3.7,128,"₹43,090",https://m.media-amazon.com/images/I/61XR0oGhF6L._AC_UY218_.jpg,https://www.amazon.in/Dell-i3-1115G4-Integrated-3511-D560581WIN9BE/dp/B09F3QP9JS/ref=sr_1_16?keywords=laptop&qid=1636205406&sr=8-16,https://www.amazon.in/Dell-i3-1115G4-Integrated-3511-D560581WIN9BE/product-reviews/B09F3QP9JS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.37,33 9 3 3 23,10 47 14
12,B08XNZD56X,"HP 15 11th Gen Intel Core i5 Processor 39.62 cm (15.6-inch) FHD Laptop (8GB/512GB SSD +32GB Intel Optane/Win 10/MS Office/Jet Black/1.69 Kg), 15s-fq2071TU  ",3.9,146,"₹55,990",https://m.media-amazon.com/images/I/71fvR6NCIFL._AC_UY218_.jpg,https://www.amazon.in/HP-Processor-15-6-inch-Laptop-15s-fq2071TU/dp/B08XNZD56X/ref=sr_1_17?keywords=laptop&qid=1636205406&sr=8-17,https://www.amazon.in/HP-Processor-15-6-inch-Laptop-15s-fq2071TU/product-reviews/B08XNZD56X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.44,20 16 6 4 13,6 40 13
13,B095YC5VH4,"HP 15 (2021) Thin & Light 10th Gen Intel Core i3 Laptop, 8GB RAM, 512GB SSD, 39.62 cms (15.6"") FHD Screen, Windows 10, MS Office, Jet Black (15s-du1516TU)  ",3.8,54,"₹43,990",https://m.media-amazon.com/images/I/81Ne5qKmE8L._AC_UY218_.jpg,https://www.amazon.in/HP-Laptop-Screen-Windows-15s-du1516TU/dp/B095YC5VH4/ref=sr_1_18?keywords=laptop&qid=1636205406&sr=8-18,https://www.amazon.in/HP-Laptop-Screen-Windows-15s-du1516TU/product-reviews/B095YC5VH4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.39,6 6 1 5,2 14 2
14,B0924PSV78,"RDP ThinBook 1010 - Intel Celeron Quad Core Processor, 4GB RAM, 64GB Storage, Windows 10 Pro, 14.1” HD Screen  ",3.1,371,"₹19,990",https://m.media-amazon.com/images/I/51C6EHkMQpS._AC_UY218_.jpg,https://www.amazon.in/RDP-ThinBook-1010-Celeron-Processor/dp/B0924PSV78/ref=sr_1_19?keywords=laptop&qid=1636205406&sr=8-19,https://www.amazon.in/RDP-ThinBook-1010-Celeron-Processor/product-reviews/B0924PSV78/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,2.62,52 30 9 7 102,39 100 61
15,B09DMRQ6XB,"Lenovo Ideapad Slim 3 10th Gen Intel Core i3 15.6"" (39.62cm) FHD Thin & Light Laptop (4GB/256 GB SSD/UHD Graphics/Windows 10/MS Office/2 Year Warranty/Platinum Grey/1.7Kg), 81WB0112IN  ",3.8,128,"₹34,990",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-Graphics-Warranty-Platinum-81WB0112IN/dp/B09DMRQ6XB/ref=sr_1_20?keywords=laptop&qid=1636205406&sr=8-20,https://www.amazon.in/Lenovo-Graphics-Warranty-Platinum-81WB0112IN/product-reviews/B09DMRQ6XB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.38,14 6 6 2 9,7 21 9
16,B09FL5CK19,"HP 15 Ryzen 3 Thin & Light 15.6-inch (39.6 cms) FHD Laptop (Ryzen 3 3250U/8GB/256GB SSD/Windows 10/MS Office/1.69 kg), 15s-gy0501AU, Silver  ",3.9,24,"₹38,990",https://m.media-amazon.com/images/I/71SMr4ZGf1L._AC_UY218_.jpg,https://www.amazon.in/HP-15-6-inch-Laptop-Windows-15s-gy0501AU/dp/B09FL5CK19/ref=sr_1_21?keywords=laptop&qid=1636205411&sr=8-21,https://www.amazon.in/HP-15-6-inch-Laptop-Windows-15s-gy0501AU/product-reviews/B09FL5CK19/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.2,4 1 1 1 3,2 5 3
17,B09G9ZVCKQ,"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6"" (39.62cm) FHD Thin & Light Laptop (4GB/256GB SSD/Windows 10/MS Office/2 Year Warranty/Platinum Grey/1.7Kg), 81WB010XIN  ",3.2,4,"₹37,190",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB010XIN/dp/B09G9ZVCKQ/ref=sr_1_22?keywords=laptop&qid=1636205411&sr=8-22,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB010XIN/product-reviews/B09G9ZVCKQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,,,
18,B09F3QJG6Z,"Dell 15 (2021) i3-1005G1 Laptop, 8GB, 1TB HDD, Win 10 + MS Office, Integrated Graphics, 15.6"" (39.61 cms) FHD Display, Carbon Color (Inspiron 3511, D560592WIN9BE)  ",1.0,1,"₹57,990",https://m.media-amazon.com/images/I/61XR0oGhF6L._AC_UY218_.jpg,https://www.amazon.in/Dell-i3-1005G1-Integrated-3511-D560592WIN9BE/dp/B09F3QJG6Z/ref=sr_1_25?keywords=laptop&qid=1636205411&sr=8-25,,,,
19,B09BCSPX7X,"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit Keyboard/2 Year Warranty/Arctic Grey/1.65Kg), 82H80156IN  ",4.0,28,"₹49,990",https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Keyboard-Warranty-82H80156IN/dp/B09BCSPX7X/ref=sr_1_29?keywords=laptop&qid=1636205411&sr=8-29,https://www.amazon.in/Lenovo-IdeaPad-Keyboard-Warranty-82H80156IN/product-reviews/B09BCSPX7X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.79,6 4 1 1 2,2 11 1
20,B099X41XHY,"Dell Inspiron 3505 15.6"" FHD AG Display Laptop (R3-3250U/ 8GB DDR4/ 256GB SSD/ Win 10 + MS Office/ Radeon Graphics/ Soft Mint Color) D560486WIN9S  ",3.4,42,"₹36,990",https://m.media-amazon.com/images/I/51UZShSOtFL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-3505-R3-3250U-D560486WIN9S/dp/B099X41XHY/ref=sr_1_31?keywords=laptop&qid=1636205411&sr=8-31,https://www.amazon.in/Dell-Inspiron-3505-R3-3250U-D560486WIN9S/product-reviews/B099X41XHY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,2.57,3 2 2 7,5 4 5
21,B098P62W63,"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Core i5-10300H 10th Gen, GTX 1650 Ti 4GB Graphics, Gaming Laptop (8GB/512GB SSD/1-Month Office 365 Trial/Windows 10/Gray/2.3 Kg), FX566LI-HN272T  ",4.4,1169,"₹58,999",https://m.media-amazon.com/images/I/914o5xV1+8L._AC_UY218_.jpg,https://www.amazon.in/ASUS-15-6-inch-i5-10300H-Graphics-FX566LI-HN272T/dp/B098P62W63/ref=sr_1_33?keywords=laptop&qid=1636205411&sr=8-33,https://www.amazon.in/ASUS-15-6-inch-i5-10300H-Graphics-FX566LI-HN272T/product-reviews/B098P62W63/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.08,219 87 21 9 50,61 280 45
22,B09FHSCTPF,"Lenovo IdeaPad Slim 3 11th Gen Intel Core i5 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/2Yr Warranty/Backlit Keyboard/Arctic Grey/1.65Kg), 82H801KAIN  ",5.0,5,"₹54,990",https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Keyboard-82H801KAIN/dp/B09FHSCTPF/ref=sr_1_34?keywords=laptop&qid=1636205411&sr=8-34,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Keyboard-82H801KAIN/product-reviews/B09FHSCTPF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,,,
23,B09FHT8219,"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 10/Office/300Nits/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG013WIN  ",4.3,114,"₹62,990",https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-Keyboard-Fingerprint-Graphite-82FG013WIN/dp/B09FHT8219/ref=sr_1_35?keywords=laptop&qid=1636205416&sr=8-35,https://www.amazon.in/Lenovo-Keyboard-Fingerprint-Graphite-82FG013WIN/product-reviews/B09FHT8219/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.93,25 7 2 1 8,6 31 6
24,B09F9Q17XT,"Acer Aspire 3 AMD Athlon Silver 3050U Dual-core Processor 15.6"" (39.6 cms) Laptop - (4 GB/1TB HDD/Windows 10 Home/AMD Radeon Graphics /1.9Kg/Silver) A315-23  ",3.2,15,"₹32,400",https://m.media-amazon.com/images/I/713qk2mtM0L._AC_UY218_.jpg,https://www.amazon.in/Acer-Aspire-Athlon-Dual-core-Processor/dp/B09F9Q17XT/ref=sr_1_37?keywords=laptop&qid=1636205416&sr=8-37,https://www.amazon.in/Acer-Aspire-Athlon-Dual-core-Processor/product-reviews/B09F9Q17XT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,,,
25,B09F3QZLB6,"Dell 14 (2021) i3-1115G4 Laptop, 8GB, 256GB SSD, Win 10 + MS Office, Integrated Graphics, 14.0"" (35.56 cms) FHD Display, Dune Color (Vostro 3400, D552201WIN9DE)  ",4.0,26,"₹42,390",https://m.media-amazon.com/images/I/51CEknIIHcL._AC_UY218_.jpg,https://www.amazon.in/Dell-i3-1115G4-Integrated-3400-D552201WIN9DE/dp/B09F3QZLB6/ref=sr_1_38?keywords=laptop&qid=1636205416&sr=8-38,https://www.amazon.in/Dell-i3-1115G4-Integrated-3400-D552201WIN9DE/product-reviews/B09F3QZLB6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.91,7 1 2 1,2 7 2
26,B08DHZS1XQ,Lenovo 82C7A006IH AG V15 ADA AMD Athlon Silver 3050U 15.6 inches HD Laptop (4GB RAM/1TB HDD/Windows-10/Integrated Radeon Graphics/Iron Grey/1.85kg)  ,3.2,159,"₹31,409",https://m.media-amazon.com/images/I/51RSK3t7tsL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-82C7A006IH-Windows-10-Integrated-Graphics/dp/B08DHZS1XQ/ref=sr_1_39?keywords=laptop&qid=1636205416&sr=8-39,https://www.amazon.in/Lenovo-82C7A006IH-Windows-10-Integrated-Graphics/product-reviews/B08DHZS1XQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,2.54,13 7 4 5 27,8 26 22
27,B09HHL3BNR,"Lenovo V15 Intel Celeron N4020 15.6"" FHD (1080p)(39.62 cm) HD Thin and Light Laptop (4GB RAM/1 TB HDD / DOS /Iron Grey/1 Year Onsite Warranty/1.7 kg), 82C30052IH  ",2.0,1,"₹30,300",https://m.media-amazon.com/images/I/61koe2VO+jL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-Celeron-Laptop-Warranty-82C30052IH/dp/B09HHL3BNR/ref=sr_1_40?keywords=laptop&qid=1636205416&sr=8-40,,,,
28,B0999BTTKZ,Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 15.6 inches FHD Thin & Light Business Laptop (8GB/1TB HDD/Windows 10/MS Office/UHD Graphics/Platinum Grey/1.7Kg)  ,3.8,363,"₹41,000",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Business-Graphics-Platinum/dp/B0999BTTKZ/ref=sr_1_41?keywords=laptop&qid=1636205416&sr=8-41,https://www.amazon.in/Lenovo-IdeaPad-Business-Graphics-Platinum/product-reviews/B0999BTTKZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.04,28 19 8 3 34,18 49 25
29,B09DY8BGSY,"HP Pavilion Gaming 10th Gen Intel Core i5 15.6-inch (39.6 cms) FHD Gaming Laptop (8GB/256GB SSD + 1TB HDD/144Hz/GTX 1650Ti 4GB Graphics/Windows 10/MS Office/2.28 kg), 15-dk1514TX, Black  ",4.1,137,"₹65,990",https://m.media-amazon.com/images/I/611VHOvjkES._AC_UY218_.jpg,https://www.amazon.in/HP-Pavilion-15-6-inch-Graphics-15-dk1514TX/dp/B09DY8BGSY/ref=sr_1_42?keywords=laptop&qid=1636205416&sr=8-42,https://www.amazon.in/HP-Pavilion-15-6-inch-Graphics-15-dk1514TX/product-reviews/B09DY8BGSY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.71,21 9 5 1 9,4 34 7
30,B09FHS18PW,"Lenovo IdeaPad Slim 3 10th Gen Intel Core i5 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/2 Yr Warranty/Platinum Grey/1.7Kg), 81WB013AIN  ",3.9,236,"₹49,990",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB013AIN/dp/B09FHS18PW/ref=sr_1_46?keywords=laptop&qid=1636205416&sr=8-46,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB013AIN/product-reviews/B09FHS18PW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,2.66,11 21 7 10 30,11 39 29
31,B08X4PZZMM,"Dell Inspiron 3501 15.6"" (39.62 cms) FHD Display Laptop (i5-1135G7 / 4GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win 10 + MSO / Soft Mint Color) D560437WIN9SE  ",3.9,90,"₹56,500",https://m.media-amazon.com/images/I/510u0O5aJcL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-i5-1135G7-Integrated-D560437WIN9SE/dp/B08X4PZZMM/ref=sr_1_47?keywords=laptop&qid=1636205416&sr=8-47,https://www.amazon.in/Dell-Inspiron-i5-1135G7-Integrated-D560437WIN9SE/product-reviews/B08X4PZZMM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.04,6 9 3 10,5 16 7
32,B09C5XN8X7,"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i3 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/2 Year Warranty/Arctic Grey/1.65Kg), 82H801FKIN  ",3.9,112,"₹43,490",https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82H801FKIN/dp/B09C5XN8X7/ref=sr_1_48?keywords=laptop&qid=1636205416&sr=8-48,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82H801FKIN/product-reviews/B09C5XN8X7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.7,18 14 1 3 8,2 35 7
33,B09DMRPV51,"Lenovo IdeaPad Slim 3 AMD Ryzen 3 3250U 15.6"" (39.62cm) HD AG Thin & Light Laptop (8GB/256GB SSD/Windows 10/Radeon Graphics/MS Office/Platinum Grey/1.85Kg), 81W101QYIN  ",4.2,286,"₹35,990",https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Graphics-Platinum-81W101QYIN/dp/B09DMRPV51/ref=sr_1_49?keywords=laptop&qid=1636205416&sr=8-49,https://www.amazon.in/Lenovo-IdeaPad-Graphics-Platinum-81W101QYIN/product-reviews/B09DMRPV51/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.07,50 22 10 3 9,12 75 7
