,Product_code,Product_name,Rating,number_of_reveiws,Price,Images,Link,Reveiw Link,Brand
133,B08HRMHZ8J,"Life Digital Laptop 15.6-inch (39.62 cms) (Intel Core i7, 4GB RAM, 256GB SSD, Windows 10), ZED AIR CX7  ",3.5,38,34507,https://m.media-amazon.com/images/I/719GtLJlWuS._AC_UY218_.jpg,https://www.amazon.in/LifeDigital-Laptop-Intel%C2%AE-Storage-Windows/dp/B08HRMHZ8J/ref=sr_1_169?dchild=1&keywords=laptop&qid=1632408255&sr=8-169,https://www.amazon.in/LifeDigital-Laptop-Intel%C2%AE-Storage-Windows/product-reviews/B08HRMHZ8J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LIFE
134,B071X5CVWP,"(Renewed) Dell Latitude E5440 14 Inch (35.56 cms) Laptop ( Intel Core i5 4th Gen, 8GB, 128 SSD, Windows 10 Pro, Intel HD Graphics 3000, Dark Gray, 1.90 Kg)  ",3.9,166,32829,https://m.media-amazon.com/images/I/61CiAWisMAS._AC_UY218_.jpg,https://www.amazon.in/Dell-Latitude-E5440-14in-Notebook/dp/B071X5CVWP/ref=sr_1_170?dchild=1&keywords=laptop&qid=1632408255&sr=8-170,https://www.amazon.in/Dell-Latitude-E5440-14in-Notebook/product-reviews/B071X5CVWP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
135,B094X1SYN8,"Asus Vivobook M515DA-BQ512TS Laptop (AMD Quad Core Ryzen 5 3500u/8 GB/512 GB SSD/15.6"" FHD/Windows 10  ",4.2,14,46669,https://m.media-amazon.com/images/I/61FWW+q2zqS._AC_UY218_.jpg,https://www.amazon.in/Vivobook-M515DA-BQ512TS-Laptop-Ryzen-Windows/dp/B094X1SYN8/ref=sr_1_173?dchild=1&keywords=laptop&qid=1632408255&sr=8-173,https://www.amazon.in/ASUS-Vivobook-M515DA-BQ512TS-inches-Windows/product-reviews/B094X1SYN8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
137,B08R7Z63PB,"Acer Aspire 7 Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650/60 Hz) A715-41G-R6S8 Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg)  ",4.8,9,54990,https://m.media-amazon.com/images/I/412928ggONL._AC_UY218_.jpg,https://www.amazon.in/Acer-Aspire-Ryzen-Quad-3550H/dp/B08R7Z63PB/ref=sr_1_175?dchild=1&keywords=laptop&qid=1632408255&sr=8-175,https://www.amazon.in/Acer-Aspire-Ryzen-Quad-3550H/product-reviews/B08R7Z63PB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ACER
139,B08MB4PXCW,"Dell Inspiron 3501 15.6-inch FHD Laptop (10th Gen Core i3/8GB/1TB HDD/Windows 10 + MS Office 2019/Intel HD Graphics/1.83 kg), Silver  ",3.6,112,44385,https://m.media-amazon.com/images/I/51CYuZNUcoL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-15-6-inch-Laptop-Graphics/dp/B08MB4PXCW/ref=sr_1_177?dchild=1&keywords=laptop&qid=1632408255&sr=8-177,https://www.amazon.in/Dell-Inspiron-15-6-inch-Laptop-Graphics/product-reviews/B08MB4PXCW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
141,B08JQLJS7D,"(Renewed) Lenovo Thinkpad L450 14 inch Laptop (Core I5 5th Gen/8GB/500 GB/Windows 10 Pro/MS Office/Anti Glare Display/Webcam/Bluetooth/Wifi/Integrated Graphics), Black  ",3.4,6,29800,https://m.media-amazon.com/images/I/51VEObNzzCL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-Thinkpad-Bluetooth-Integrated-Graphics/dp/B08JQLJS7D/ref=sr_1_180?dchild=1&keywords=laptop&qid=1632408255&sr=8-180,https://www.amazon.in/Lenovo-Thinkpad-Bluetooth-Integrated-Graphics/product-reviews/B08JQLJS7D/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
142,B098DSF15C,Acer Aspire 5 Thin & Light 11th Gen Core i5 Laptop (8 GB RAM/1 TB HDD/Windows 10/Intel Iris Xe Graphics/Backlit Keyboard/1.65Kg/Silver)- 15.6-inch(39.6 cms) FHD Screen A515-56  ,2.8,9,49990,https://m.media-amazon.com/images/I/71WbatK7HVL._AC_UY218_.jpg,https://www.amazon.in/Acer-Graphics-Keyboard-15-6-inch-A515-56/dp/B098DSF15C/ref=sr_1_180?dchild=1&keywords=laptop&qid=1632408258&sr=8-180,https://www.amazon.in/Acer-i5-1135G7-Graphics-15-6-inch-A515-56/product-reviews/B098DSF15C/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ACER
144,B091TWZF2Y,HP 255 G8 Laptop 3K1G7PA (AMD Ryzen 5-3500U/ 8GB Ram/ 1TB HDD/15.6 inch/39.6 cm HD/DOS/AMD Radeon Vega 8 Graphics/ Dark Ash Silver/1.74Kg)  ,3.7,19,43210,https://m.media-amazon.com/images/I/71wPIewwjHL._AC_UY218_.jpg,https://www.amazon.in/HP-255-G8-3K1G7PA-Graphics/dp/B091TWZF2Y/ref=sr_1_182?dchild=1&keywords=laptop&qid=1632408258&sr=8-182,https://www.amazon.in/HP-255-G8-3K1G7PA-Graphics/product-reviews/B091TWZF2Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
145,B088CFBQFN,"Acer Aspire 3 Intel Core i3-10th Gen 15.6 - inch (39.62 cms) 1920 x 1080 Thin and Light Laptop (4GB Ram/1TB HDD/Window 10/Integrated Graphics/Shale Black/1.9 kgs), A315-56  ",3.1,568,37990,https://m.media-amazon.com/images/I/81YUWJOwMDL._AC_UY218_.jpg,https://www.amazon.in/Acer-Aspire-Intel-Core-i3-10th/dp/B088CFBQFN/ref=sr_1_184?dchild=1&keywords=laptop&qid=1632408258&sr=8-184,https://www.amazon.in/Acer-Aspire-Intel-Core-i3-10th/product-reviews/B088CFBQFN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ACER
146,B08KQGQYRC,"HP 245 G7 Commercial Laptop (Ryzen 5, 8GB RAM, 1TB HDD, Windows 10, Radeon Vega 8 Graphics), 2D5X7PA - for Small and Medium Business  ",3.8,146,39990,https://m.media-amazon.com/images/I/71IOoLyNAaL._AC_UY218_.jpg,https://www.amazon.in/HP-245-G7-AMD-Ryzen/dp/B08KQGQYRC/ref=sr_1_186?dchild=1&keywords=laptop&qid=1632408258&sr=8-186,https://www.amazon.in/HP-245-G7-AMD-Ryzen/product-reviews/B08KQGQYRC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
147,B08ZJ2HFQ2,ASUS VivoBook14 AMD Quad Core Ryzen 5-3500U(8GB RAM/1 TB HDD/Win.10+MS Office H&S 2019+McAfee/Integrated Vega 8 Graphics/14.1-inch FHD IPS /FP Reader/1.5 kg/Silver/1 Yr. Warranty)M415DA-EB502TS  ,3.5,16,53696,https://m.media-amazon.com/images/I/71syBZwMj3L._AC_UY218_.jpg,https://www.amazon.in/ASUS-VivoBook14-Integrated-14-1-inch-M415DA-EB502TS/dp/B08ZJ2HFQ2/ref=sr_1_189?dchild=1&keywords=laptop&qid=1632408258&sr=8-189,https://www.amazon.in/ASUS-VivoBook14-Integrated-14-1-inch-M415DA-EB502TS/product-reviews/B08ZJ2HFQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
148,B099F6BLDC,"AVITA LIBER V NS14A8INF542-CS Thin and Light 14 inch (35.56cm) Laptop( Intel Core i5-10210U/ 8GB/256GB SSD /Win 10 Home/ Backlit Keyboard/ Fingerprint Sensor/ MSO 365) 1.28kg, Cloud Silver  ",3.5,29,45557,https://m.media-amazon.com/images/I/51KCv2E6vES._AC_UY218_.jpg,https://www.amazon.in/AVITA-NS14A8INF542-CS-i5-10210U-Keyboard-Fingerprint/dp/B099F6BLDC/ref=sr_1_190?dchild=1&keywords=laptop&qid=1632408258&sr=8-190,https://www.amazon.in/AVITA-NS14A8INF542-CS-i5-10210U-Keyboard-Fingerprint/product-reviews/B099F6BLDC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,AVITA
149,B097SZZ4TV,"Dell Inspiron 3505 15.6"" FHD Display Laptop (Ryzen 3 -3250U / 4GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win10 + MS Office / Accent Black) D560361WIN9B  ",2.7,6,40999,https://m.media-amazon.com/images/I/51MKXqHKBQL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-3505-Integrated-D560361WIN9B/dp/B097SZZ4TV/ref=sr_1_191?dchild=1&keywords=laptop&qid=1632408258&sr=8-191,https://www.amazon.in/Dell-Inspiron-3505-Integrated-D560361WIN9B/product-reviews/B097SZZ4TV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
150,B09CCW5XVM,"ASUS TUF Gaming A15 (2021) 15.6-inch (39.62 cms) FHD 144Hz, AMD Ryzen 7 4800H, RTX 3050 4GB Graphics, Gaming Laptop (8GB/512GB SSD/Windows 10/Black/2.3 Kg), FA506IC-HN005T  ",4.4,74,71999,https://m.media-amazon.com/images/I/91zVSkGGZbS._AC_UY218_.jpg,https://www.amazon.in/ASUS-15-6-inch-RTX-3050-Graphics-FA506IC-HN005T/dp/B09CCW5XVM/ref=sr_1_193?dchild=1&keywords=laptop&qid=1632408258&sr=8-193,https://www.amazon.in/ASUS-15-6-inch-RTX-3050-Graphics-FA506IC-HN005T/product-reviews/B09CCW5XVM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
151,B08VRSHJKL,"Dell Inspiron 3501 15.6-inch FHD Laptop (11th Gen Core i5-1135G7/8GB/1TB + 256GB SSD/Windows 10 + MS Office 2019/Backlit KB), Soft Mint  ",3.4,51,61950,https://m.media-amazon.com/images/I/51CYuZNUcoL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-3501-15-6-inch-i5-1135G7/dp/B08VRSHJKL/ref=sr_1_194?dchild=1&keywords=laptop&qid=1632408258&sr=8-194,https://www.amazon.in/Dell-Inspiron-3501-15-6-inch-i5-1135G7/product-reviews/B08VRSHJKL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
152,B08PZ3VRCS,"ASUS VivoBook S S15 (2021), 15.6-inch (39.62 cms) FHD Intel Core i7-1165G7 11th Gen, Thin and Light Laptop (8GB/512GB SSD/Office 2019/Windows 10/2GB NVIDIA MX350 Graphics/Silver/1.8 kg) S532EQ-BQ702TS  ",4.3,4,84690,https://m.media-amazon.com/images/I/7187ePvwFfL._AC_UY218_.jpg,https://www.amazon.in/ASUS-VivoBook-S532EQ-BQ702TS-I7-1165G7-SILVER/dp/B08PZ3VRCS/ref=sr_1_195?dchild=1&keywords=laptop&qid=1632408258&sr=8-195,https://www.amazon.in/ASUS-VivoBook-S532EQ-BQ702TS-I7-1165G7-SILVER/product-reviews/B08PZ3VRCS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
153,B095224LRK,"(Renewed) Life Digital Laptop 15.6-inch (39.62 cms) (Intel Core i7, 8GB RAM, 512GB SSD, Windows 10), ZED AIR CX7  ",2.0,2,34990,https://m.media-amazon.com/images/I/51hpnVfeyaS._AC_UY218_.jpg,https://www.amazon.in/Renewed-Digital-15-6-inch-Windows-CX7/dp/B095224LRK/ref=sr_1_195?dchild=1&keywords=laptop&qid=1632408259&sr=8-195,https://www.amazon.in/Renewed-Digital-15-6-inch-Windows-CX7/product-reviews/B095224LRK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LIFE
155,B094XBL1B1,"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 4800H 15.6"" (39.63cm) FHD IPS Gaming Laptop (16GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/120Hz Refresh Display/Onyx Black/2.2Kg), 82EY00V1IN  ",4.5,104,54990,https://m.media-amazon.com/images/I/61TlKHyOHLL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-39-63cm-Windows-82EY00V1IN/dp/B094XBL1B1/ref=sr_1_198?dchild=1&keywords=laptop&qid=1632408259&sr=8-198,https://www.amazon.in/Lenovo-IdeaPad-39-63cm-Windows-82EY00V1IN/product-reviews/B094XBL1B1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
156,B098P1K6W9,"Fujitsu UH-X 11th Gen Intel Core i5 13.3” (33.78cm) FHD IPS 400Nits Thin and Light Laptop (8GB/512GB SSD/Win10/Office/Iris Xe Graphics/Backlit Kb/ Fingerprint Reader/Black/878gms), 4ZR1D67595  ",3.8,11,74990,https://m.media-amazon.com/images/I/91MVVK14sEL._AC_UY218_.jpg,https://www.amazon.in/Fujitsu-33-78cm-Graphics-Fingerprint-4ZR1D67595/dp/B098P1K6W9/ref=sr_1_199?dchild=1&keywords=laptop&qid=1632408259&sr=8-199,https://www.amazon.in/Fujitsu-33-78cm-Graphics-Fingerprint-4ZR1D67595/product-reviews/B098P1K6W9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,FUJITSU
157,B08X4P5TVN,"Dell Vostro 3405 14"" (35.56 cms) FHD Display Laptop (Ryzen 5 -3500U / 8GB / 512GB SSD / Integrated Graphics / Win 10 + MS Office / Dune Color) D552166WIN9DE  ",4.1,141,50660,https://m.media-amazon.com/images/I/51CEknIIHcL._AC_UY218_.jpg,https://www.amazon.in/Dell-Display-Integrated-Graphics-D552166WIN9DE/dp/B08X4P5TVN/ref=sr_1_200?dchild=1&keywords=laptop&qid=1632408259&sr=8-200,https://www.amazon.in/Dell-Display-Integrated-Graphics-D552166WIN9DE/product-reviews/B08X4P5TVN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
158,B08CGJ5K3V,"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 16.1"" (40.9 cms) FHD Gaming Laptop (8GB/1TB HDD + 256GB SSD/Windows 10/MS Office/NVIDIA GTX 1650 4GB/Shadow Black), 16-a0022TX  ",4.2,88,83885,https://m.media-amazon.com/images/I/71FHcGAPevL._AC_UY218_.jpg,https://www.amazon.in/HP-Pavilion-Processor-16-1-inch-16-a0022TX/dp/B08CGJ5K3V/ref=sr_1_201?dchild=1&keywords=laptop&qid=1632408259&sr=8-201,https://www.amazon.in/HP-Pavilion-Processor-16-1-inch-16-a0022TX/product-reviews/B08CGJ5K3V/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
159,B08MQ67ZX3,Dell Inspiron 3501 15.6 inch(39.6 cm) FHD Anti Glare Display Laptop ( i3-1005G1 / 4GB / 256 SSD / Integrated Graphics / 1 Yr NBD / Win 10 + MSO / Accent Black) D560397WIN9BE  ,4.4,62,39890,https://m.media-amazon.com/images/I/51jPUwqQTFL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-i3-1005G1-Integrated-D560397WIN9BE/dp/B08MQ67ZX3/ref=sr_1_202?dchild=1&keywords=laptop&qid=1632408259&sr=8-202,https://www.amazon.in/Dell-Inspiron-i3-1005G1-Integrated-D560397WIN9BE/product-reviews/B08MQ67ZX3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
160,B095JW3CCX,"Lenovo V15 AMD 15.6-inch FHD Thin and Light Laptop (AMD Athlon Silver 3050 U/ 4GB RAM/ 1TB HDD/ DOS /Integrated AMD Radeon Graphics/ Iron Grey/ 1.85 kg), 82C700HXIH  ",3.8,24,39890,https://m.media-amazon.com/images/I/411HK-wMOES._AC_UY218_.jpg,https://www.amazon.in/Lenovo-15-6-inch-Integrated-Graphics-82C700HXIH/dp/B095JW3CCX/ref=sr_1_205?dchild=1&keywords=laptop&qid=1632408259&sr=8-205,https://www.amazon.in/Lenovo-15-6-inch-Integrated-Graphics-82C700HXIH/product-reviews/B095JW3CCX/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
161,B08PKSL9NL,"(Renewed) HP Chromebook Intel Celeron 14-Inch (35.56 cms) 1366 x 768 (HD Ready) Laptop (4 GB/64 GB SSD/Chrome OS/Intel UHD Graphics 600/Ceremic White/1.46 Kg), 14a-na0002TU  ",3.6,7,22392,https://m.media-amazon.com/images/I/619ZuPBNXQL._AC_UY218_.jpg,https://www.amazon.in/Renewed-HP-Chromebook-Graphics-14a-na0002TU/dp/B08PKSL9NL/ref=sr_1_206?dchild=1&keywords=laptop&qid=1632408259&sr=8-206,https://www.amazon.in/Renewed-HP-Chromebook-Graphics-14a-na0002TU/product-reviews/B08PKSL9NL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
162,B096G1V3RC,"HP 250 G8 Laptop (11th Gen Intel Core i3-1115G4/8GB DDR4 Ram / 512GB SSD/Windows 10/15.6 inch HD/Intel UHD Graphics) 42V68PA (Dark Ash Silver, 1.74 kg)  ",4.3,51,45300,https://m.media-amazon.com/images/I/71S+S-vt1MS._AC_UY218_.jpg,https://www.amazon.in/HP-i3-1115G4-Windows-Graphics-42V68PA/dp/B096G1V3RC/ref=sr_1_207?dchild=1&keywords=laptop&qid=1632408259&sr=8-207,https://www.amazon.in/HP-i3-1115G4-Windows-Graphics-42V68PA/product-reviews/B096G1V3RC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
164,B092MTLNBB,"Lenovo IdeaPad L340 9th Gen Intel Core i5-9300HF 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/1TB HDD/Windows 10/NVIDIA GTX 1050 3GB/Granite Black/2.19Kg), 81LK01QTIN  ",4.0,263,58999,https://m.media-amazon.com/images/I/81oeSUav6lL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-i5-9300HF-39-63cm-81LK01QTIN/dp/B092MTLNBB/ref=sr_1_209?dchild=1&keywords=laptop&qid=1632408259&sr=8-209,https://www.amazon.in/Lenovo-IdeaPad-i5-9300HF-39-63cm-81LK01QTIN/product-reviews/B092MTLNBB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
165,B08CHWNVNH,"HP 14 10th Gen Intel Core i3 Processor 14"" (35.56cms) FHD Laptop (4GB/1TB HDD/Windows 10 Home/MS Office/Natural Silver/1.47Kg), 14s-cf3006tu  ",3.4,290,43290,https://m.media-amazon.com/images/I/71t9reLNFrL._AC_UY218_.jpg,https://www.amazon.in/HP-cf3006tu-14-inch-i3-1005G1-Graphics/dp/B08CHWNVNH/ref=sr_1_210?dchild=1&keywords=laptop&qid=1632408259&sr=8-210,https://www.amazon.in/HP-cf3006tu-14-inch-i3-1005G1-Graphics/product-reviews/B08CHWNVNH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
166,B08XNYN5QV,"HP 15 (2021) Thin & Light 11th Gen Core i5 Laptop, 8 GB RAM, 512GB SSD, 15.6-inch (39.62 cms) FHD Screen, Windows 10, MS Office, Built-in Alexa (15s-fq2535TU)  ",4.2,1528,43290,https://m.media-amazon.com/images/I/71uOkXZyteL._AC_UY218_.jpg,https://www.amazon.in/HP-Laptop-15-6-inch-Windows-15s-fq2535TU/dp/B08XNYN5QV/ref=sr_1_211?dchild=1&keywords=laptop&qid=1632408259&sr=8-211,https://www.amazon.in/HP-Laptop-15-6-inch-Windows-15s-fq2535TU/product-reviews/B08XNYN5QV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
167,B09BJ7GD7B,"Lenovo IdeaPad Gaming 3 11th Gen Intel Core i7-11370H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA RTX 3050 4GB/120Hz Refresh Display/Shadow Black/2.25Kg), 82K1004EIN  ",4.8,4,87702,https://m.media-amazon.com/images/I/71--IQUHVwL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-i7-11370H-39-63cm-82K1004EIN/dp/B09BJ7GD7B/ref=sr_1_212?dchild=1&keywords=laptop&qid=1632408259&sr=8-212,https://www.amazon.in/Lenovo-IdeaPad-i7-11370H-39-63cm-82K1004EIN/product-reviews/B09BJ7GD7B/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
168,B08X4NB38M,"Dell Inspiron 3501 15.6"" (39.62 cms) FHD AG Display Laptop (i3-1005G1 / 8GB / 1TB / Integrated Graphics / Win 10 + MSO / Softmint) D560421WIN9S  ",4.0,136,44990,https://m.media-amazon.com/images/I/51kt5RdEkXL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-i3-1005G1-Integrated-D560421WIN9S/dp/B08X4NB38M/ref=sr_1_211?dchild=1&keywords=laptop&qid=1632408262&sr=8-211,https://www.amazon.in/Dell-Inspiron-i3-1005G1-Integrated-D560421WIN9S/product-reviews/B08X4NB38M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
169,B086XRYW2S,"Lenovo V15 Intel Core i3 8th Gen 15-inch HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Windows 10 Home/ Grey/ 1.85 kg), 81YD001MIH  ",3.4,62,38990,https://m.media-amazon.com/images/I/81KPX1bxKrL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-15-inch-Laptop-Windows-81YD001MIH/dp/B086XRYW2S/ref=sr_1_214?dchild=1&keywords=laptop&qid=1632408262&sr=8-214,https://www.amazon.in/Lenovo-15-inch-Laptop-Windows-81YD001MIH/product-reviews/B086XRYW2S/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
170,B08QCKPLZX,Dell Inspiron 3501 15-inch (38.1 cm) FHD Laptop (11th Gen i5-1135G7/8GB/1TB HDD/256GB SSD/Win 10 + MS Office/2GB Graphics/Soft Mint)  ,4.1,149,66500,https://m.media-amazon.com/images/I/61kwF967nJL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-3501-i5-1135G7-Graphics/dp/B08QCKPLZX/ref=sr_1_215?dchild=1&keywords=laptop&qid=1632408262&sr=8-215,https://www.amazon.in/Dell-Inspiron-3501-i5-1135G7-Graphics/product-reviews/B08QCKPLZX/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
171,B096SHTH39,"Lenovo IdeaPad Slim 3 2021 Intel Core i3 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700J8IN  ",4.3,104,43990,https://m.media-amazon.com/images/I/61XJ6xrICAL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Fingerprint-Warranty-82H700J8IN/dp/B096SHTH39/ref=sr_1_216?dchild=1&keywords=laptop&qid=1632408262&sr=8-216,https://www.amazon.in/Lenovo-IdeaPad-Business-Fingerprint-82H700J8IN/product-reviews/B096SHTH39/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
172,B091N715Q8,"Dell Inspiron 3501 15.6-inch FHD Laptop (11th Gen Core i5-1135G7/8GB/256GB SSD + 1TB HDD/Windows 10 + MS Office 2019), Soft Mint  ",4.5,6,63300,https://m.media-amazon.com/images/I/51x4N8lvoVL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-3501-15-6-inch-i5-1135G7/dp/B091N715Q8/ref=sr_1_217?dchild=1&keywords=laptop&qid=1632408262&sr=8-217,https://www.amazon.in/Dell-Inspiron-3501-i5-1135G7-Windows/product-reviews/B091N715Q8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
173,B08KY7QQ7H,Dell Inspiron 3505 15.6-inch FHD Laptop (Ryzen 3 3250U/8GB/256GB SSD+1TB HDD/Windows 10/MS Office 2019/AMD Radeon Vega Graphics) Platinum Silver  ,4.1,112,46990,https://m.media-amazon.com/images/I/51CYuZNUcoL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-15-6-inch-Laptop-Graphics/dp/B08KY7QQ7H/ref=sr_1_218?dchild=1&keywords=laptop&qid=1632408262&sr=8-218,https://www.amazon.in/Dell-Inspiron-15-6-inch-Laptop-Graphics/product-reviews/B08KY7QQ7H/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
174,B08P8JCWM2,"HP 15 (2021) Thin & Light 11th Gen Core i5 Laptop, Iris Xe Graphics, 8 GB RAM, 1TB SSD, 15"" (38.1 cms) FHD Screen, Windows 10, MS Office, Alexa Built-in (15s-fr2005tu)  ",4.3,143,74000,https://m.media-amazon.com/images/I/81SdJG3OUjL._AC_UY218_.jpg,https://www.amazon.in/HP-Laptop-Graphics-Windows-15s-fr2005tu/dp/B08P8JCWM2/ref=sr_1_221?dchild=1&keywords=laptop&qid=1632408262&sr=8-221,https://www.amazon.in/HP-Laptop-Graphics-Windows-15s-fr2005tu/product-reviews/B08P8JCWM2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
175,B0979M3Z9W,"Lenovo V15 (2021) Intel Core i3 10th Gen 15.6"" FHD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Windows 10 Home/ Iron Grey/ 1.85 kg), 82C500XWIH  ",3.0,23,38981,https://m.media-amazon.com/images/I/71G2ma3U0rS._AC_UY218_.jpg,https://www.amazon.in/Lenovo-Intel-Laptop-Windows-82C500XWIH/dp/B0979M3Z9W/ref=sr_1_222?dchild=1&keywords=laptop&qid=1632408262&sr=8-222,https://www.amazon.in/Lenovo-Intel-Laptop-Windows-82C500XWIH/product-reviews/B0979M3Z9W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
176,B09CDGQ4GS,"ASUS Vivobook X509FA-BQ321T i3-10110U//8G/1T/TRANSPERANT SILVER/15.6"" FHD v_IPS/1Y International Warranty + McAfee//Finger Print/  ",5.0,1,38990,https://m.media-amazon.com/images/I/41+vkIxf6aL._AC_UY218_.jpg,https://www.amazon.in/ASUS-X509FA-BQ321T-i3-10110U-TRANSPERANT-International/dp/B09CDGQ4GS/ref=sr_1_223?dchild=1&keywords=laptop&qid=1632408262&sr=8-223,,ASUS
177,B094HXWPTH,"(Renewed) HP 15 (2021) Thin & Light Ryzen 3-3250 Laptop, 8 GB RAM, 1TB HDD + 256GB SSD, 15"" (38.1 cms) FHD Screen, Windows 10, MS Office (15s-gr0012AU)  ",5.0,1,38990,https://m.media-amazon.com/images/I/41ReDqQSebL._AC_UY218_.jpg,https://www.amazon.in/Renewed-HP-Laptop-Windows-15s-gr0012AU/dp/B094HXWPTH/ref=sr_1_224?dchild=1&keywords=laptop&qid=1632408262&sr=8-224,,HP
